	KO	Species	B1T24	B2T24	B3T24	B1T48	B2T48	B3T48
28	K00074	Agathobacter_rectalis	8369.19152536487	8069.72037917661	7603.68354735798	451.276049957788	536.929030550931	1308.58975482891
29	K00075	Agathobacter_rectalis	947.098248815338	780.03120124805	1048.89949331117	254.320824764347	411.241331407592	649.272376610853
30	K00077	Faecalibacterium_prausnitzii	219.411094308887	162.898082188348	619.956569528967	572.699902382871	789.406952514305	532.385085181614
31	K00087	Lachnospiraceae_bacterium	814.504493981191	531.507204063263	327.292387156734	771.567314228677	728.768150296028	679.407381432454
32	K00088	Agathobacter_rectalis	1333.83003374827	965.902089898857	988.579394654299	357.578903991976	750.818623829947	796.294672861693
33	K00091	Faecalibacterium_prausnitzii	186.26265560035	113.81981383673	101.65053662547	188.350385257806	410.138807730896	264.82276964437
34	K00096	Agathobacter_rectalis	666.125768333454	426.041138031063	676.925551593791	253.364731438165	593.157738062425	664.796470003799
35	K00097	Bacteroides_xylanisolvens	94.7098248815338	157.676989810516	417.772535142043	40.1559196996337	88.2018941356766	126.93229303644
36	K00099	Lachnospiraceae_bacterium	29.991444545819	25.061243413592	50.2667488807271	145.326185579627	154.353314737434	134.237748750767
37	K00104	Anaerobutyricum_soehngenii	6940.65166673507	10304.3479168886	17.8726218242585	324.115637575615	93.7145125191563	1298.54475322171
38	K00111	Lachnospiraceae_bacterium	18.9419649763068	20.8843695113266	36.8622825125332	82.224026051631	137.815459586995	166.19911750095
39	K00128	Subdoligranulum_variabile	37.8839299526135	29.2381173158573	110.5868475376	78.3996527469039	123.482651789947	259.343677858625
40	K00133	Anaerobutyricum_soehngenii	135.750748996865	155.588552859383	27.9259716004039	46.848572982906	63.9463732483655	235.600946787061
41	K00134	Bacteroides_xylanisolvens	288.864965888678	570.143287659217	2448.54918992342	61.1899728756323	110.252367669596	140.630022500804
42	K00145	Eubacterium_siraeum	266.766006749654	189.003544077506	110.5868475376	174.965078691261	303.194011091388	138.803658572222
43	K00147	Lachnospiraceae_bacterium	200.46912933258	133.65996487249	201.066995522908	420.681063519972	367.140384339754	362.5332398235
44	K00156	Bacteroides_xylanisolvens	322.013404597215	397.847239190772	360.803553077219	136.721345643991	283.348584910861	294.04459250168
45	K00169	Roseburia_intestinalis	280.972480481884	200.489947308736	115.055002993664	81.2679327254492	97.0220835492442	15.5240933929459
46	K00170	Anaerobutyricum_soehngenii	6.31398832543559	11.4864032312297	2.23407772803231	3.82437330472702	25.358044564007	20.0900032144005
47	K00171	Coprococcus_catus	7.89248540679448	0	0	34.4193597425432	35.2807576542706	21.0031851786914
48	K00172	Coprococcus_catus	3.15699416271779	3.132655426699	1.11703886401616	82.224026051631	54.0236601581019	34.7009146430554
49	K00174	Bacteroides_xylanisolvens	44.1979182780491	58.4762346317146	231.227044851344	37.2876397210885	62.8438495716695	43.8327342859648
50	K00175	Lachnospiraceae_bacterium	20.5204620576657	11.4864032312297	12.2874275041777	52.5851329399965	70.5615153085412	81.273194821893
51	K00176	Bacteroides_ovatus	45.776415359408	48.0340498760513	246.865588947571	57.3655995709053	80.4842283988049	92.2313783933842
52	K00177	Bacteroides_ovatus	179.948667274914	218.241661393363	790.863515723439	154.887118841444	307.604105798172	309.568685894626
53	K00179	Anaerobutyricum_soehngenii	176.791673112196	240.170249380256	45.7985934246624	108.99463918472	119.072557083163	323.26641535899
54	K00180	Bacteroides_xylanisolvens	36.3054328712546	73.0952932896432	172.023985058488	43.9802930043607	63.9463732483655	53.877735893165
55	K00196	Eubacterium_siraeum	119.965778183276	125.30621706796	41.3304379685978	95.6093326181755	131.200317526819	58.4436457146197
56	K00198	Anaerobutyricum_soehngenii	12.6279766508712	13.5748401823623	8.93631091212925	7.64874660945404	87.0993704589806	63.0095555360743
57	K00208	Bacteroides_ovatus	110.494795695123	151.411678957118	364.154669669267	117.599479120356	176.403788271353	159.806843750913
58	K00215	Subdoligranulum_variabile	45.776415359408	20.8843695113266	72.6075261610502	77.4435594207222	97.0220835492442	147.02229625084
59	K00226	Bacteroides_ovatus	154.692713973172	119.040906214562	426.708846054172	118.555572446538	105.842272962812	144.282750357967
60	K00230	Bacteroides_ovatus	132.593754834147	156.63277133495	253.567822131668	98.4776125967208	179.711359301441	168.938663393823
61	K00239	Faecalibacterium_prausnitzii	258.873521342859	196.31307340647	738.36268911468	373.832490537066	771.76657368717	522.340083574413
62	K00240	Bacteroides_ovatus	734.001142831887	1154.90563397636	3783.41063242272	290.652371159254	338.474768745659	381.71006107361
63	K00241	Bacteroides_ovatus	656.654785845301	845.816965208729	2532.32710472463	195.99913186726	256.888016670158	283.99959089448
64	K00243	Agathobacter_rectalis	550.895481394255	455.279255346921	579.743170424385	258.145198069074	626.233448363304	803.600128576021
65	K00244	Lachnospiraceae_bacterium	6.31398832543559	5.22109237783166	22.3407772803231	26.7706131330891	58.4337548648857	35.6140966073464
66	K00254	Bacteroides_ovatus	7.89248540679448	4.17687390226533	18.9896606882747	30.5949864378162	34.1782339775747	50.2250080360013
67	K00259	Bacteroides_ovatus	579.308428858715	697.53794167831	1228.74275041777	328.896104206524	350.602529189314	431.935069109611
68	K00262	Bacteroides_xylanisolvens	3114.3747415211	5851.80033707372	12716.3704279599	364.271557275249	381.473192136801	450.19870839543
69	K00265	Subdoligranulum_variabile	41.0409241153313	30.2823357914236	127.342430497842	62.1460662018141	159.865933120914	357.967330002046
70	K00266	Subdoligranulum_variabile	22.0989591390246	6.26531085339799	44.6815545606463	24.8584264807256	77.176657368717	187.202302679641
71	K00275	Bacteroides_xylanisolvens	61.561386172997	85.6259149964392	166.438790738407	80.3118393992674	185.223977684921	179.896846965314
72	K00278	Coprococcus_catus	15.784970813589	10.4421847556633	1.11703886401616	10.5170265879993	20.9479498572232	18.2636392858186
73	K00281	Bacteroides_xylanisolvens	56.8258949289203	69.9626378629442	222.290733939215	60.2338795494506	93.7145125191563	112.321381607785
74	K00282	Lachnospiraceae_bacterium	121.544275264635	121.129343165695	52.5008266087594	158.711492146171	202.864356512056	235.600946787061
75	K00283	Lachnospiraceae_bacterium	164.163696461325	168.119174566179	100.533497761454	278.223157918891	304.296534768084	341.530054644809
76	K00286	Bacteroides_xylanisolvens	47.3549124407669	92.9354443254036	145.2150523221	37.2876397210885	81.5867520755008	105.929107857748
77	K00287	Roseburia_intestinalis	75.767859905227	66.8299824362452	37.9793213765493	14.3413998927263	23.1529972106151	3.65272785716373
78	K00289	Bacteroides_ovatus	26.8344503831012	17.7517140846276	24.5748550083554	50.672946287633	78.2791810454129	116.887291429239
79	K00290	Bacteroides_xylanisolvens	170.477684786761	339.371004559058	881.343663708748	103.25807922763	192.941643421792	196.33412232255
80	K00297	Coprococcus_catus	31.5699416271779	25.061243413592	13.4044663681939	24.8584264807256	20.9479498572232	37.4404605359282
81	K00303	Anaerobutyricum_soehngenii	0	3.132655426699	3.35111659204847	7.64874660945404	44.1009470678383	45.6590982145466
82	K00327	Coprococcus_catus	1.5784970813589	0	0	0.956093326181755	5.51261838347978	7.30545571432746
83	K00330	Bacteroides_ovatus	4.73549124407669	1.04421847556633	10.0533497761454	8.6048399356358	17.6403788271353	24.6559130358552
84	K00331	Bacteroides_xylanisolvens	29.991444545819	13.5748401823623	46.9156322886786	40.1559196996337	77.176657368717	76.7072850004383
85	K00334	Anaerobutyricum_soehngenii	25.2559533017423	15.663277133495	1.11703886401616	45.8924796567242	37.4858050076625	76.7072850004383
86	K00335	Lachnospiraceae_bacterium	64.7183803357148	30.2823357914236	98.2994200334218	147.23837223199	197.351738128576	219.163671429824
87	K00336	Anaerobutyricum_soehngenii	80.5033511493037	87.7143519475719	6.70223318409694	259.101291395256	192.941643421792	445.632798573975
88	K00337	Bacteroides_xylanisolvens	94.7098248815338	73.0952932896432	142.980974594068	105.170265879993	237.042590489631	222.816399286988
89	K00338	Bacteroides_ovatus	37.8839299526135	27.1496803647246	100.533497761454	67.8826261589046	123.482651789947	122.366383214985
90	K00339	Bacteroides_ovatus	29.991444545819	20.8843695113266	50.2667488807271	44.9363863305425	73.8690863386291	86.7522866076386
91	K00340	Bacteroides_ovatus	9.47098248815338	10.4421847556633	22.3407772803231	15.2974932189081	30.8706629474868	26.482276964437
92	K00341	Bacteroides_xylanisolvens	104.180807369687	72.0510748140769	179.843257106601	109.950732510902	284.451108587557	275.780953215862
93	K00342	Bacteroides_ovatus	124.701269427353	61.6088900584136	223.407772803231	176.877265343625	337.372245068963	319.613687501826
94	K00343	Bacteroides_ovatus	107.337801532405	78.3163856674749	178.726218242585	138.633532296355	288.861203294341	329.658689109027
95	K00344	Coprococcus_catus	4.73549124407669	2.08843695113266	3.35111659204847	9.56093326181755	23.1529972106151	29.2218228573098
96	K00346	Bacteroides_ovatus	228.88207679704	241.214467855823	979.64308374217	116.643385794174	165.378551504394	208.205487858333
97	K00347	Bacteroides_xylanisolvens	93.1313278001749	155.588552859383	584.21132588045	41.1120130258155	92.6119888424604	108.668653750621
98	K00348	Bacteroides_ovatus	74.1893628238681	77.2721671919086	296.015298964282	59.2777862232688	80.4842283988049	95.8841062505479
99	K00349	Bacteroides_ovatus	168.899187705402	151.411678957118	640.063269081258	91.7849593134485	201.76183283536	142.456386429385
100	K00350	Bacteroides_xylanisolvens	28.4129474644601	56.3877976805819	194.364762338811	20.0779598498169	51.81861280471	47.4854621431285
101	K00351	Bacteroides_ovatus	323.591901678574	375.91865120388	1618.58931395941	245.715984828711	456.444802152126	565.259635896087
102	K00366	Anaerobutyricum_soehngenii	25.2559533017423	34.459209693689	6.70223318409694	9.56093326181755	67.2539442784534	90.4050144648023
103	K00375	Subdoligranulum_variabile	11.0494795695123	12.530621706796	44.6815545606463	67.8826261589046	84.8943231055887	293.131410537389
104	K00382	Bacteroides_ovatus	86.8173394747393	38.6360835959543	130.69354708989	92.7410526396303	147.738172677258	181.723210893896
105	K00384	Eubacterium_siraeum	208.361614739374	158.721208286082	50.2667488807271	249.540358133438	404.626189347416	153.414570000877
106	K00385	Lachnospiraceae_bacterium	194.155141007144	147.234805054853	39.0963602405655	130.9847856869	112.457415022988	111.408199643494
107	K00390	Coprococcus_catus	6.31398832543559	3.132655426699	1.11703886401616	12.4292132403628	18.7429025038313	20.0900032144005
108	K00394	Anaerobutyricum_soehngenii	4.73549124407669	4.17687390226533	11.1703886401616	11.4731199141811	36.3832813309666	69.4018292861109
109	K00395	Agathobacter_rectalis	83.6603453120215	62.6531085339799	125.10835276981	68.8387194850864	179.711359301441	219.163671429824
110	K00425	Bacteroides_ovatus	1103.36945986987	1426.40243762361	2617.22205838986	363.315463949067	271.220824467205	303.17641214459
111	K00426	Bacteroides_xylanisolvens	468.813633163592	743.483554603228	894.748130076942	87.9605860087215	197.351738128576	192.681394465387
112	K00432	Roseburia_intestinalis	72.6108657425092	52.2109237783166	22.3407772803231	12.4292132403628	22.0504735339191	6.39227375003653
113	K00525	Lachnospiraceae_bacterium	105.759304451046	55.3435792050156	158.619518690294	318.379077618524	504.955843926748	506.815990181467
114	K00528	Faecalibacterium_prausnitzii	172.05618186812	109.642939934465	231.227044851344	423.549343498518	567.799693498418	483.986441074194
115	K00537	Bacteroides_xylanisolvens	37.8839299526135	46.9898314004849	92.714225713341	15.2974932189081	39.6908523610545	53.877735893165
116	K00547	Anaerobutyricum_soehngenii	33.1484387085368	48.0340498760513	7.8192720481131	22.9462398283621	48.5110417746221	69.4018292861109
117	K00548	Coprococcus_catus	61.561386172997	48.0340498760513	7.8192720481131	18.1657731974534	27.5630919173989	97.7104701791298
118	K00554	Bacteroides_xylanisolvens	23.6774562203834	26.1054618891583	37.9793213765493	41.1120130258155	80.4842283988049	82.1863767861839
119	K00558	Coprococcus_catus	53.6689007662025	32.3707727425563	44.6815545606463	54.49731959236	167.583598857785	105.015925893457
120	K00560	Coprococcus_catus	23.6774562203834	18.795932560194	10.0533497761454	16.2535865450898	11.0252367669596	73.9677391075655
121	K00561	Bacteroides_xylanisolvens	45.776415359408	63.6973270095462	186.545490290698	45.8924796567242	102.534701932724	107.75547178633
122	K00563	Faecalibacterium_prausnitzii	2407.20804907232	1885.8585668728	8130.92589117361	5743.2526103738	3816.9369687214	4855.38850413489
123	K00566	Bacteroides_ovatus	47.3549124407669	31.32655426699	77.0756816171148	129.072599034537	195.146690775184	261.170041787207
124	K00567	Subdoligranulum_variabile	18.9419649763068	17.7517140846276	39.0963602405655	19.1218665236351	42.9984233911423	57.5304637503287
125	K00574	Anaerobutyricum_soehngenii	11.0494795695123	6.26531085339799	2.23407772803231	3.82437330472702	30.8706629474868	35.6140966073464
126	K00575	Agathobacter_rectalis	707.166692448786	589.983438694978	774.107932763197	210.340531759986	429.984233911423	520.513719645832
127	K00595	Lachnospiraceae_bacterium	80.5033511493037	44.9013944493523	83.7779148012118	257.189104742892	266.810729760422	253.864586072879
128	K00600	Bacteroides_xylanisolvens	131.015257752788	104.421847556633	173.141023922504	204.603971802896	405.728713024112	442.893252681102
129	K00602	Bacteroides_ovatus	181.527164356273	255.833526513751	1069.00619286346	180.701638648352	285.553632264253	294.957774465971
130	K00603	Bacteroides_xylanisolvens	350.426352061675	649.503891802259	1188.52935131319	113.775105815629	231.529972106151	189.028666608223
131	K00604	Lachnospiraceae_bacterium	17.3634678949479	38.6360835959543	64.7882541129371	190.262571910169	185.223977684921	180.810028929605
132	K00605	Bacteroides_ovatus	219.411094308887	174.384485419577	571.923898376272	115.687292467992	115.764986053075	171.678209286695
133	K00606	Roseburia_intestinalis	154.692713973172	91.8912258498372	62.5541763849048	40.1559196996337	51.81861280471	10.0450016072003
134	K00609	Coprococcus_catus	247.824041773347	298.646484011971	55.8519432008078	195.043038541078	97.0220835492442	576.217819467578
135	K00610	Roseburia_intestinalis	66.2968774170737	38.6360835959543	32.3941270564685	20.0779598498169	25.358044564007	21.9163671429824
136	K00611	Coprococcus_catus	25.2559533017423	17.7517140846276	11.1703886401616	28.6827997854527	16.5378551504394	72.1413751789837
137	K00615	Subdoligranulum_variabile	165.742193542684	110.687158410031	119.523158449729	280.135344571254	336.269721392267	686.712837146781
138	K00616	Eubacterium_siraeum	1726.87580700663	1657.17472072377	366.388747397299	958.961606160301	630.643543070087	305.915958037462
139	K00620	Lachnospiraceae_bacterium	23.6774562203834	11.4864032312297	12.2874275041777	65.0143461803594	81.5867520755008	117.80047339353
140	K00625	Anaerobutyricum_soehngenii	247.824041773347	492.871120467309	44.6815545606463	82.224026051631	60.6388022182776	217.337307501242
141	K00626	Coprococcus_catus	391.467276177006	307.000231816502	211.120345299054	4333.9710475819	3928.29186006769	8365.65997486923
142	K00627	Lachnospiraceae_bacterium	14.2064737322301	13.5748401823623	21.223738416307	41.1120130258155	113.559938699684	103.189561964875
143	K00632	Lachnospiraceae_bacterium	29.991444545819	11.4864032312297	34.6282047845009	135.765252317809	164.276027827698	189.941848572514
144	K00633	Subdoligranulum_variabile	47.3549124407669	12.530621706796	82.6608759371956	60.2338795494506	72.7665626619332	146.109114286549
145	K00634	Lachnospiraceae_bacterium	14.2064737322301	7.30952932896432	16.7555829602424	48.7607596352695	80.4842283988049	84.9259226790567
146	K00639	Bacteroides_ovatus	1060.75003867318	1397.16432030775	2580.35977587732	296.388931116344	396.908523610545	434.674615002484
147	K00640	Anaerobutyricum_soehngenii	216.254100146169	232.860720051292	177.609179378569	110.906825837084	183.018930331529	295.870956430262
148	K00645	Coprococcus_catus	389.888779095647	256.877744989318	60.3200986568725	10.5170265879993	18.7429025038313	62.0963735717834
149	K00647	Bacteroides_ovatus	29.991444545819	21.928587986893	64.7882541129371	80.3118393992674	111.354891346292	150.675024108004
150	K00648	Bacteroides_xylanisolvens	167.320690624043	350.857407790288	1118.15590288017	96.5654259443573	186.326501361617	216.424125536951
151	K00651	Bacteroides_xylanisolvens	44.1979182780491	52.2109237783166	184.311412562666	96.5654259443573	160.96845679761	185.375938751059
152	K00652	Bacteroides_ovatus	28.4129474644601	25.061243413592	41.3304379685978	65.0143461803594	70.5615153085412	96.7972882148388
153	K00655	Anaerobutyricum_soehngenii	58.4043920102792	38.6360835959543	10.0533497761454	18.1657731974534	36.3832813309666	87.6654685719295
154	K00656	Agathobacter_rectalis	988.139172930669	939.796628009699	2591.53016451748	609.031448777778	1383.66721425343	1328.67975804331
155	K00657	Bacteroides_ovatus	82.0818482306626	62.6531085339799	213.354423027086	86.048399356358	131.200317526819	146.109114286549
156	K00658	Bacteroides_ovatus	337.798375410804	250.61243413592	770.756816171148	267.706131330891	188.531548715009	212.771397679787
157	K00661	Faecalibacterium_prausnitzii	200.46912933258	149.323242005985	558.519432008078	574.612089035235	565.594646145026	491.291896788522
158	K00666	Bacteroides_xylanisolvens	107.337801532405	86.6701334720055	268.089327363878	141.5018122749	254.682969316766	233.774582858479
159	K00677	Bacteroides_xylanisolvens	129.43676067143	195.268854930904	504.901566535303	109.950732510902	176.403788271353	178.070483036732
160	K00681	Coprococcus_catus	26.8344503831012	38.6360835959543	8.93631091212925	43.9802930043607	39.6908523610545	133.324566786476
161	K00688	Faecalibacterium_prausnitzii	915.52830718816	781.075419723616	1989.44621681278	697.948128112681	820.277615461792	673.015107682417
162	K00690	Roseburia_intestinalis	340.955369573522	220.330098344496	113.937964129648	46.848572982906	62.8438495716695	23.7427310715642
163	K00700	Anaerobutyricum_soehngenii	112.073292776482	148.279023530419	10.0533497761454	52.5851329399965	108.047320316204	165.285935536659
164	K00702	Roseburia_intestinalis	161.006702298607	133.65996487249	68.1393707049856	49.7168529614513	66.1514206017574	8.21863767861839
165	K00703	Anaerobutyricum_soehngenii	52.0904036848436	63.6973270095462	14.52150523221	33.4632664163614	65.0488969250615	77.6204669647293
166	K00705	Faecalibacterium_prausnitzii	380.417796607494	323.707727425563	855.651769836376	1499.15433545299	1541.32810002095	1009.06607054148
167	K00709	Bacteroides_xylanisolvens	148.378725647736	154.544334383817	184.311412562666	108.99463918472	269.015777113813	280.346863037316
168	K00710	Roseburia_intestinalis	12.6279766508712	10.4421847556633	13.4044663681939	1.91218665236351	6.61514206017574	5.4790917857456
169	K00714	Lachnospiraceae_bacterium	17.3634678949479	8.35374780453066	18.9896606882747	22.9462398283621	54.0236601581019	53.877735893165
170	K00721	Bacteroides_xylanisolvens	74.1893628238681	132.615746396924	329.526464884766	50.672946287633	156.558362090826	145.195932322258
171	K00728	Subdoligranulum_variabile	93.1313278001749	57.4320161561483	172.023985058488	150.106652210536	260.195587700246	468.462347681248
172	K00748	Bacteroides_ovatus	48.9334095221258	22.9728064624593	88.2460702572764	74.5752794421769	100.329654579332	144.282750357967
173	K00756	Faecalibacterium_prausnitzii	400.93825866516	297.602265536405	1112.57070856009	1484.81293556027	1303.18298585462	1098.55790304199
174	K00757	Coprococcus_catus	17.3634678949479	14.6190586579286	1.11703886401616	18.1657731974534	15.4353314737434	25.5690950001461
175	K00759	Coprococcus_catus	48.9334095221258	36.5476466448216	5.58519432008078	64.0582528541776	25.358044564007	147.02229625084
176	K00760	Bacteroides_xylanisolvens	69.4538715797915	101.289192129934	436.762195830317	76.4874660945404	121.277604436555	152.501388036586
177	K00761	Eubacterium_siraeum	685.067733309761	688.139975398213	268.089327363878	208.428345107623	343.987387129139	255.690950001461
178	K00762	Bacteroides_ovatus	642.448312113071	719.466529665203	1592.89742008704	197.911318519623	283.348584910861	283.086408930189
179	K00763	Agathobacter_rectalis	806.612008574396	514.799708454202	838.896186876134	383.393423798884	1048.50001653786	1199.00791911399
180	K00764	Lachnospiraceae_bacterium	31.5699416271779	27.1496803647246	71.490487297034	175.921172017443	173.096217241265	119.626837322112
181	K00765	Agathobacter_rectalis	415.14473239739	374.874432728313	392.080641269671	172.096798712716	418.958997144464	476.680985359867
182	K00766	Agathobacter_rectalis	262.030515505577	153.500115908251	339.579814660912	190.262571910169	493.930607159789	516.860991788668
183	K00767	Anaerobutyricum_soehngenii	6.31398832543559	3.132655426699	1.11703886401616	3.82437330472702	22.0504735339191	25.5690950001461
184	K00768	Subdoligranulum_variabile	39.4624270339724	33.4149912181226	71.490487297034	83.1801193778127	90.4069414890685	182.636392858186
185	K00773	Roseburia_intestinalis	127.858263590071	84.5816965208729	60.3200986568725	34.4193597425432	51.81861280471	39.2668244645101
186	K00782	Bacteroides_xylanisolvens	252.559533017423	420.820045653232	637.829191353225	46.848572982906	99.2271309026361	91.3181964290932
187	K00783	Subdoligranulum_variabile	4.73549124407669	5.22109237783166	31.2770881924524	6.69265328327229	22.0504735339191	65.7491014289471
188	K00784	Coprococcus_catus	25.2559533017423	31.32655426699	23.4578161443393	39.199826373452	40.7933760377504	94.057742321966
189	K00788	Anaerobutyricum_soehngenii	9.47098248815338	12.530621706796	1.11703886401616	3.82437330472702	17.6403788271353	11.8713655357821
190	K00789	Eubacterium_siraeum	928.156283839031	764.367924114555	144.098013458084	886.298513370487	1518.17510281033	525.079629467286
191	K00790	Faecalibacterium_prausnitzii	97.8668190442516	64.7415454851126	71.490487297034	201.73569182435	347.294958159226	213.684579644078
192	K00791	Bacteroides_ovatus	96.2883219628927	122.173561641261	307.185687604443	167.316332081807	210.582022248928	282.173226965898
193	K00793	Agathobacter_rectalis	352.004849143034	278.806332976211	382.027291493526	188.350385257806	570.00474085181	568.912363753251
194	K00794	Anaerobutyricum_soehngenii	145.221731485018	145.14636810372	11.1703886401616	83.1801193778127	55.1261838347978	178.983665001023
195	K00796	Coprococcus_catus	9.47098248815338	22.9728064624593	4.46815545606463	8.6048399356358	16.5378551504394	54.7909178574559
196	K00797	Coprococcus_catus	31.5699416271779	26.1054618891583	14.52150523221	35.3754530687249	19.8454261805272	117.80047339353
197	K00798	Bacteroides_ovatus	89.9743336374571	85.6259149964392	230.110005987328	108.99463918472	170.891169887873	187.202302679641
198	K00800	Bacteroides_xylanisolvens	137.329246078224	140.969494201455	302.717532148378	165.404145429444	349.500005512618	432.848251073902
199	K00805	Faecalibacterium_prausnitzii	132.593754834147	110.687158410031	854.53473097236	432.154183434153	380.370668460105	379.883697145028
200	K00806	Bacteroides_ovatus	58.4043920102792	61.6088900584136	241.28039462749	88.9166793349032	147.738172677258	145.195932322258
201	K00809	Agathobacter_rectalis	407.252246990595	310.132887243201	546.232004503901	41.1120130258155	105.842272962812	147.935478215131
202	K00812	Bacteroides_ovatus	127.858263590071	116.952469263429	403.251029909833	133.853065665446	254.682969316766	311.395049823208
203	K00817	Bacteroides_ovatus	118.387281101917	153.500115908251	525.008266087594	145.326185579627	329.654579332091	337.877326787645
204	K00820	Coprococcus_catus	31.5699416271779	19.8401510357603	1.11703886401616	5.73655995709053	18.7429025038313	32.8745507144736
205	K00821	Faecalibacterium_prausnitzii	465.656639000874	350.857407790288	1425.34159048462	1162.60948463701	1049.60254021455	907.702872505187
206	K00826	Faecalibacterium_prausnitzii	230.460573878399	173.340266944011	231.227044851344	464.661356524333	822.482662815184	505.902808217177
207	K00831	Subdoligranulum_variabile	52.0904036848436	34.459209693689	206.652189842989	77.4435594207222	78.2791810454129	240.166856608515
208	K00833	Roseburia_intestinalis	167.320690624043	102.333410605501	70.3734484330179	37.2876397210885	35.2807576542706	10.9581835714912
209	K00844	Bacteroides_ovatus	260.452018424218	173.340266944011	536.178654727755	189.306478583988	168.686122534481	162.546389643786
210	K00845	Coprococcus_catus	36.3054328712546	28.193898840291	12.2874275041777	25.8145198069074	24.2555208873111	104.102743929166
211	K00847	Subdoligranulum_variabile	58.4043920102792	55.3435792050156	253.567822131668	171.140705386534	187.429025038313	216.424125536951
212	K00848	Bacteroides_xylanisolvens	102.602310288328	102.333410605501	237.929278035441	195.99913186726	360.525242279578	426.455977323865
213	K00849	Agathobacter_rectalis	855.545418096522	659.946076557922	1332.62736477128	347.061877403977	866.583609883022	932.358785541042
214	K00850	Faecalibacterium_prausnitzii	233.617568041117	177.517140846276	1370.60668614782	515.334302811966	610.79811688956	463.896437859794
215	K00852	Coprococcus_catus	18.9419649763068	11.4864032312297	6.70223318409694	29.6388931116344	41.8958997144464	60.2700096432015
216	K00853	Anaerobutyricum_soehngenii	189.419649763068	198.401510357603	12.2874275041777	145.326185579627	157.660885767522	446.545980538266
217	K00854	Subdoligranulum_variabile	1251.7481855176	747.660428505494	408.836224229913	1968.59615860823	2018.7208520303	3355.94371876918
218	K00857	Lachnospiraceae_bacterium	25.2559533017423	22.9728064624593	60.3200986568725	106.126359206175	136.712935910299	139.716840536513
