	KO	Species	B1T24	B2T24	B3T24	B1T48	B2T48	B3T48
18	K00012	Bacteroides_ovatus	68.2269558783442	48.4905765176889	102.674465790794	83.4555566399413	126.976158207889	151.132631974786
19	K00012	Bacteroides_xylanisolvens	24.3000116826979	18.9554071841875	40.1556734253344	25.8643254049405	59.0842817094514	56.5259844000183
20	K00012	Coprococcus_catus	7.47692667159936	11.6818207065342	0.816172224092163	3.10371904859286	7.70664544036322	35.4031165452746
21	K00012	Roseburia_intestinalis	23.0538572374314	14.5471729553067	17.3028511507539	7.41443994941628	9.54156102140209	7.14012434526547
22	K00012	Subdoligranulum_variabile	8.72308111686592	7.93482161198546	11.0999422476534	15.0013087348655	18.8996304847003	44.7745297484356
23	K00013	Agathobacter_rectalis	121.50005841349	121.66726471711	93.0436335465066	33.9684806984885	76.5159797293206	89.2515543158184
24	K00013	Anaerobutyricum_soehngenii	32.0884769656139	29.7555810449455	16.976382261117	17.4153124393266	31.0100733195568	34.3618484115901
25	K00013	Bacteroides_ovatus	17.4461622337318	18.0737603384113	40.4821423149713	29.830188633698	37.4322778531928	49.2371074642265
26	K00013	Bacteroides_xylanisolvens	15.2653919545154	15.2084080896388	32.9733578533234	23.6227505365123	43.4874992706211	49.2371074642265
27	K00013	Coprococcus_catus	14.0192375092488	7.49399818909738	2.28528222745806	6.03500926115278	5.3212551850127	23.6516618936919
28	K00013	Eubacterium_siraeum	81.9346547762763	90.3688016920566	11.5896455821087	41.9002071560036	83.3051673791644	42.5432408905401
29	K00013	Faecalibacterium_prausnitzii	52.6500253125122	40.7761666171475	55.826180127904	78.972406903085	108.993985513708	77.5000996642357
30	K00013	Lachnospiraceae_bacterium	9.3461583394992	6.61235134332122	9.63083224428753	35.8651978948508	36.3313285045695	32.5768173252737
31	K00013	Roseburia_intestinalis	31.153861131664	16.310466646859	9.4675977994691	6.37986693321866	12.6609175091682	5.65259844000183
32	K00013	Subdoligranulum_variabile	10.9038513960824	13.2247026866424	26.9336833950414	18.1050277834584	31.9275311100762	43.2870038431719
33	K00014	Agathobacter_rectalis	170.100081778885	138.859378209746	161.602100370248	93.1115714577858	220.189869724664	209.592400051647
34	K00014	Anaerobutyricum_soehngenii	12.150005841349	18.7349954727434	3.42792334118709	8.27658412958096	15.0463077645187	23.9491670747446
35	K00014	Bacteroides_ovatus	10.5923127847658	11.6818207065342	21.5469467160331	14.3115933907337	14.8628162064148	19.6353419494801
36	K00014	Bacteroides_xylanisolvens	13.0846216752989	12.3430558408663	21.5469467160331	13.4494492105691	23.8539025535052	24.9904352084292
37	K00014	Coprococcus_catus	5.91923361501616	3.96741080599273	0.163234444818433	3.10371904859286	2.56888181345441	11.0076916989509
38	K00014	Eubacterium_siraeum	49.8461778106624	35.9271089653786	8.32495668574007	21.2087468320512	43.4874992706211	16.5115375484264
39	K00014	Faecalibacterium_prausnitzii	61.9961836520114	54.6621044381221	131.566962523657	188.982004292099	200.18928989134	135.513609969518
40	K00014	Lachnospiraceae_bacterium	16.5115463997819	16.9717017811911	15.0175689232958	62.9365251520219	61.286180406698	57.8647577147556
41	K00014	Roseburia_intestinalis	39.2538650258967	31.5188747364978	12.079348916564	6.89715344131747	11.376476602441	2.38004144842182
42	K00014	Subdoligranulum_variabile	18.3807780676818	10.5797621493139	21.0572433815778	19.8293161437877	29.9091239709335	57.5672525337029
43	K00016	Agathobacter_rectalis	109.973129794774	93.2341539408292	141.197794767944	38.4516304353449	81.8372349143333	100.705503786348
44	K00016	Anaerobutyricum_soehngenii	11.8384672300323	16.310466646859	2.28528222745806	4.82800740892223	14.6793246483109	23.2054041221128
45	K00016	Coprococcus_catus	6.54231083764944	3.74699909454869	4.57056445491612	6.89715344131747	10.4590188119215	8.92515543158184
46	K00016	Lachnospiraceae_bacterium	3.1153861131664	3.52658738310465	9.79406668910596	26.0367542409734	21.2850207400508	15.1727642336891
47	K00016	Roseburia_intestinalis	50.4692550332957	37.0291675225988	14.0381622543852	10.1733013259433	15.7802739969342	2.67754662947455
48	K00018	Agathobacter_rectalis	108.415436738191	79.1278044084106	96.7980257773306	63.6262404961536	114.682223814929	138.042404008466
49	K00018	Anaerobutyricum_soehngenii	2.80384750184976	3.96741080599273	0.816172224092163	1.37943068826349	7.89013699846711	7.73513470737093
50	K00018	Bacteroides_ovatus	15.576930565832	10.1389387264259	24.158697833128	12.4148761943714	14.495833090207	18.1478160442164
51	K00018	Bacteroides_xylanisolvens	24.6115502940146	31.7392864479418	87.6568968674984	20.3466026518865	34.8633960397384	41.5019727568556
52	K00018	Coprococcus_catus	4.6730791697496	3.74699909454869	1.95881333782119	6.37986693321866	4.0368142782855	9.96642356526639
53	K00018	Faecalibacterium_prausnitzii	76.0154211612602	52.4579873236817	99.5730113392439	148.461227824358	142.205957530512	105.465586683192
54	K00018	Roseburia_intestinalis	32.0884769656139	20.7187008757398	17.4660855955723	10.5181589980091	12.2939343929604	6.54511398316002
55	K00020	Coprococcus_catus	8.41154250554928	4.40823422888081	1.30587555854746	4.31072090082342	4.58728895259716	19.7840945400064
56	K00024	Bacteroides_ovatus	623.700299855913	750.942700889846	1668.09279159956	203.466026518865	159.637655550381	152.917663061102
57	K00024	Bacteroides_xylanisolvens	412.165582771915	558.302865087755	332.508564095147	56.9015158908691	66.240452475503	65.4511398316002
58	K00027	Agathobacter_rectalis	251.723197943845	194.843952916532	160.622693701338	64.1435270042524	135.600261438772	157.231488186367
59	K00027	Anaerobutyricum_soehngenii	11.5269286187157	12.7838792637544	1.46911000336589	5.51772275305397	6.78918764984379	12.3464650136882
60	K00027	Eubacterium_siraeum	53.5846411464621	40.5557549057035	16.8131478162986	44.3142108604647	79.8188277751905	30.1967758768519
61	K00027	Faecalibacterium_prausnitzii	61.9961836520114	47.1681062490247	65.7834812618284	139.15007067858	145.141822460174	106.953112588456
62	K00027	Lachnospiraceae_bacterium	12.4615444526656	13.4451143980865	11.4264111372903	26.5540407490722	25.5053265764402	29.4530129242201
63	K00027	Roseburia_intestinalis	27.726936407181	28.4331107762812	45.2159412147059	11.2078743421409	20.0005798333236	16.8090427294791
64	K00027	Subdoligranulum_variabile	12.4615444526656	10.3593504378699	18.119023374846	28.1059002733687	35.0468875978423	45.2207875200147
65	K00029	Bacteroides_ovatus	43.303866973013	37.2495792340429	81.127519074761	60.005234939462	94.8651355397092	114.5394947053
66	K00029	Bacteroides_xylanisolvens	10.2807741734491	12.1226441294222	28.0763245087704	15.0013087348655	33.3954635749073	29.006755152641
67	K00031	Agathobacter_rectalis	100.003894232641	86.1809791746199	97.4509635566043	47.7627875811235	106.058120584046	102.193029691612
68	K00031	Anaerobutyricum_soehngenii	5.60769500369952	8.37564503487354	0.816172224092163	5.34529391702104	9.72505257950598	13.9827435094782
69	K00031	Bacteroides_ovatus	269.480898788894	452.505243594615	395.190590905426	76.9032608706897	72.1121823348273	64.2611191073893
70	K00031	Bacteroides_xylanisolvens	65.4231083764944	135.773614249529	89.778944650138	10.863016670075	14.8628162064148	11.45394947053
71	K00031	Coprococcus_catus	45.7961758635461	28.6535224877253	4.89703334455298	7.41443994941628	6.97267920794768	73.3350271294975
72	K00031	Eubacterium_siraeum	110.907745628724	111.30791427924	29.2189656224995	41.7277783199707	86.9749985412421	47.005818606331
73	K00031	Faecalibacterium_prausnitzii	52.3384867011955	41.8782251743677	69.5378734926523	128.976769352637	130.279006253759	109.481906627404
74	K00031	Lachnospiraceae_bacterium	23.0538572374314	22.9228179901802	22.0366500504884	58.4533754151655	52.8455687339193	34.9568587736955
75	K00031	Roseburia_intestinalis	23.365395848748	18.0737603384113	9.30436335465066	5.34529391702104	8.99108634709043	2.97505181052728
76	K00031	Subdoligranulum_variabile	16.8230850110986	15.6492315125269	32.6468889636865	58.9706619232643	58.7172985932436	87.7640284105548
77	K00033	Bacteroides_ovatus	231.161649596947	257.220467255195	434.366857661849	117.596466174463	75.2315388225934	77.3513470737093
78	K00033	Bacteroides_xylanisolvens	615.600295961681	892.006196214032	524.635505646443	65.8678153645818	76.3324881712167	83.7477084663429
79	K00036	Bacteroides_ovatus	193.465477627633	225.040357384365	361.890764162465	94.3185733100163	78.3508953103595	62.0298302494938
80	K00036	Bacteroides_xylanisolvens	139.257759258538	213.138124966387	189.841659323837	37.7619150912131	45.8728895259716	47.005818606331
81	K00040	Faecalibacterium_prausnitzii	176.330854005218	162.443431334258	485.622473334837	367.963136094287	381.47894929798	263.88709559377
82	K00040	Roseburia_intestinalis	87.5423497799759	54.221281015234	26.6072145054045	83.9728431480402	172.482064617653	153.363920832681
83	K00040	Subdoligranulum_variabile	19.003855290315	13.4451143980865	23.1792911642174	48.4525029252552	47.5243135489066	87.020265457923
84	K00041	Bacteroides_ovatus	57.9461817048951	51.3559287664615	211.551840484689	28.6231867814675	31.7440395519723	35.1056113642219
85	K00041	Bacteroides_xylanisolvens	33.6461700221971	55.5437512838982	356.014324149002	34.4857672065873	57.2493661284125	61.286067296862
86	K00041	Faecalibacterium_prausnitzii	78.1961914404767	70.752159373537	119.487613607093	106.905878340421	172.482064617653	112.159453256878
87	K00041	Roseburia_intestinalis	63.5538767085946	33.9434035623822	147.400703671045	55.1772275305397	35.4138707140501	25.2879403894819
88	K00045	Bacteroides_ovatus	11.5269286187157	12.1226441294222	11.9161144717456	21.3811756680841	36.6983116207773	43.4357564336983
89	K00045	Bacteroides_xylanisolvens	8.72308111686592	7.93482161198546	9.79406668910596	11.2078743421409	23.1199363210897	22.0153833979019
90	K00046	Bacteroides_ovatus	102.496203123175	133.128673712201	321.898325181949	64.3159558402854	33.0284804586995	28.8580025621146
91	K00046	Bacteroides_xylanisolvens	66.0461855991277	156.271903413825	343.445271897982	20.1741738158536	29.9091239709335	25.4366929800082
92	K00046	Faecalibacterium_prausnitzii	50.7807936446123	24.6861116817325	45.8688789939796	69.4888209212735	96.883542678852	71.103738271602
93	K00046	Lachnospiraceae_bacterium	4.36154055843296	2.86535224877253	4.89703334455298	12.4148761943714	26.0558012507519	19.6353419494801
94	K00046	Roseburia_intestinalis	29.5961680750808	16.310466646859	73.6187346131131	12.4148761943714	23.1199363210897	9.66891838421366
95	K00048	Agathobacter_rectalis	107.792359515557	87.9442728661722	76.7201890646634	34.6581960426203	75.7820134969051	82.8551929231848
96	K00048	Anaerobutyricum_soehngenii	17.7577008450485	35.7066972539346	0.816172224092163	8.27658412958096	10.0920356957137	26.6267137042192
97	K00048	Bacteroides_ovatus	69.4731103236107	78.2461575626344	167.805009273349	41.5553494839377	62.0201466391136	68.1286864610747
98	K00048	Bacteroides_xylanisolvens	17.4461622337318	24.6861116817325	29.3822000673179	8.62144180164683	11.0094934862332	13.5364857378991
99	K00048	Eubacterium_siraeum	4900.19081739943	5888.51928293899	173.354980397176	2285.37179278054	1435.63795060481	128.819743395831
100	K00048	Faecalibacterium_prausnitzii	368.238638576269	346.046386967144	730.474140562486	947.841311673053	619.46750015872	590.547784389665
101	K00048	Roseburia_intestinalis	38.3192491919467	37.4699909454869	37.3806878634211	8.4490129656139	22.569461646778	16.6602901389528
102	K00048	Subdoligranulum_variabile	1.86923166789984	0.220411711444041	4.40733001009768	2.93129021255992	7.52315388225934	16.0652797768473
103	K00052	Agathobacter_rectalis	114.95774757584	105.577209781695	108.877374693895	51.5562219738481	116.517139395968	107.399370360035
104	K00052	Anaerobutyricum_soehngenii	15.2653919545154	15.8696432239709	2.12204778263962	6.89715344131747	7.89013699846711	24.3954248463237
105	K00052	Bacteroides_ovatus	10.2807741734491	9.2572918806497	14.2013966992036	16.5531682591619	26.9732590412713	29.7505181052728
106	K00052	Bacteroides_xylanisolvens	12.7730830639822	11.2409972836461	20.2410711574857	13.621878046602	24.7713603440247	34.5106010021165
107	K00052	Coprococcus_catus	16.8230850110986	11.9022324179782	3.26468889636865	5.1728650809881	2.75237337155829	20.3791049021119
108	K00052	Eubacterium_siraeum	95.9538922855251	102.711857532923	23.5057600538543	48.6249317612881	80.3693024495022	48.3445919210683
109	K00052	Faecalibacterium_prausnitzii	33.6461700221971	23.5840531245123	16.976382261117	37.5894862551802	72.4791654510351	43.5845090242247
110	K00052	Lachnospiraceae_bacterium	10.9038513960824	7.27358647765334	14.5278655888405	35.520340222785	47.1573304326988	53.104674817912
111	K00052	Roseburia_intestinalis	5.91923361501616	8.59605674631758	6.36614334791888	1.55185952429643	4.0368142782855	3.12380440105364
112	K00052	Subdoligranulum_variabile	4.98461778106624	1.32247026866424	4.24409556527925	6.89715344131747	9.90854413760986	21.4203730357964
113	K00053	Agathobacter_rectalis	583.20028038475	530.530989445806	398.781748691431	59.3155195953302	108.810493955605	137.596146236887
114	K00053	Anaerobutyricum_soehngenii	29.9077066863974	50.0334584977972	8.65142557537693	21.898462176183	24.220885669713	61.5835724779147
115	K00053	Bacteroides_ovatus	47.9769461427626	54.8825161495661	186.576970427469	29.6577597976651	44.0379739449327	56.6747369905447
116	K00053	Bacteroides_xylanisolvens	6.54231083764944	6.83276305476526	32.810123408505	3.2761478846258	7.52315388225934	4.61133030631729
117	K00053	Coprococcus_catus	85.0500408894427	78.6869809855225	15.5072722577511	10.863016670075	6.05522141742825	74.0787900821293
118	K00053	Eubacterium_siraeum	587.250282331867	710.386945984143	175.150559290178	94.1461444739834	87.5254732155538	253.028156485345
119	K00053	Faecalibacterium_prausnitzii	38.0077105806301	29.5351693335014	58.9276345794542	78.972406903085	90.4613381452159	76.7563367116038
120	K00053	Lachnospiraceae_bacterium	24.3000116826979	12.5634675523103	18.6087267093013	45.5212127126953	38.71671875992	30.643033648431
121	K00053	Roseburia_intestinalis	19.938471124265	15.6492315125269	25.9542767261308	20.6914603239524	30.8265817614529	25.1391877989555
122	K00053	Subdoligranulum_variabile	4.6730791697496	2.42452882588445	3.42792334118709	5.1728650809881	8.25712011467488	21.1228678547437
123	K00057	Agathobacter_rectalis	167.296234277036	171.25989979202	153.277143684508	45.5212127126953	89.9108634709043	111.861948075826
124	K00057	Anaerobutyricum_soehngenii	93.461583394992	57.7478683983386	1.30587555854746	20.6914603239524	23.6704109954013	50.1296230073847
125	K00057	Bacteroides_ovatus	31.7769383542973	33.7229918509382	87.6568968674984	36.3824844029496	59.8182479418669	54.4434481326492
126	K00057	Coprococcus_catus	5.29615639238288	3.74699909454869	0.163234444818433	7.75929762148215	6.97267920794768	15.1727642336891
127	K00057	Eubacterium_siraeum	104.365434791074	120.124382737002	15.3440378129327	43.9693531883988	60.3687226161786	27.6679818379037
128	K00057	Faecalibacterium_prausnitzii	221.503952646131	223.497475404257	250.238403906657	263.126403786261	259.824046275103	226.103937600073
129	K00057	Lachnospiraceae_bacterium	13.7076988979322	9.91852701498182	7.83525335128477	36.3824844029496	31.9275311100762	30.3455284673783
130	K00057	Roseburia_intestinalis	31.7769383542973	27.110640507617	46.5218167732533	12.5873050304044	25.3218350183363	23.5029093031655
131	K00057	Subdoligranulum_variabile	7.16538806028272	8.81646845776162	25.4645733916755	14.3115933907337	22.3859700886741	41.7994779379083
132	K00058	Agathobacter_rectalis	178.511624284435	182.060073652778	133.036072527023	35.0030537146861	57.0658745703086	57.7160051242292
133	K00058	Anaerobutyricum_soehngenii	18.0692394563651	25.5677585275087	1.30587555854746	9.48358598181152	13.0279006253759	32.8743225063265
134	K00058	Bacteroides_ovatus	44.5500214182795	59.0703386670029	161.43886592543	29.1404732895663	30.4595986452451	35.2543639547483
135	K00058	Bacteroides_xylanisolvens	36.7615561353635	65.9031017217681	159.31681814279	12.4148761943714	18.3491558103886	20.5278574926382
136	K00058	Coprococcus_catus	24.3000116826979	14.3267612438626	2.93822000673179	1.55185952429643	2.56888181345441	33.0230750968528
137	K00058	Eubacterium_siraeum	729.623427703571	705.537888332374	122.589068058643	114.665175961903	110.828901094747	128.224733033726
138	K00058	Faecalibacterium_prausnitzii	43.9269441956463	37.0291675225988	109.36707802835	93.9737156379505	123.673310162019	68.1286864610747
139	K00058	Lachnospiraceae_bacterium	14.6423147318821	11.4614089950901	21.0572433815778	52.2459373179798	69.5433005213729	81.6651721989738
140	K00058	Roseburia_intestinalis	16.2000077884653	14.1063495324186	19.7513678230304	7.24201111338334	9.3580694632982	9.96642356526639
141	K00058	Subdoligranulum_variabile	15.2653919545154	14.1063495324186	39.3395012012423	34.3133383705544	36.5148200626734	72.8887693579184
142	K00059	Agathobacter_rectalis	93.461583394992	79.5686278312986	146.258062557316	74.8341148382945	126.976158207889	133.431073702149
143	K00059	Anaerobutyricum_soehngenii	26.4807819619144	34.8250504081584	3.26468889636865	1.37943068826349	4.22030583638939	6.69386657368638
144	K00059	Bacteroides_ovatus	68.8500331009775	107.120091761804	211.225371595052	35.0030537146861	48.2582797813221	58.6085206673874
145	K00059	Coprococcus_catus	45.7961758635461	40.5557549057035	4.24409556527925	7.24201111338334	4.22030583638939	17.99906345369
146	K00059	Eubacterium_siraeum	80.6885003310098	69.6501008163168	29.3822000673179	58.6258042511985	104.957171235423	48.4933445115947
147	K00059	Faecalibacterium_prausnitzii	332.411698274855	322.021510419743	443.181517682045	804.380520093649	570.475254144983	484.189682163315
148	K00059	Lachnospiraceae_bacterium	29.5961680750808	19.6166423185196	25.4645733916755	56.3842293827703	79.2683531008789	83.7477084663429
149	K00059	Roseburia_intestinalis	34.2692472448304	21.82075943296	10.936707802835	9.13872830974564	11.376476602441	3.7188147631591
150	K00059	Subdoligranulum_variabile	20.8730869582149	24.0248765474004	28.7292622880442	32.2441923381592	34.1294298073229	67.9799338705484
151	K00067	Anaerobutyricum_soehngenii	54.519256980412	55.5437512838982	59.5805723587279	43.624495516333	98.3514751436831	96.3916786610839
152	K00067	Bacteroides_ovatus	28.3500136298142	32.1801098708299	78.0260646232108	54.8323698584739	72.4791654510351	76.1613263494984
153	K00067	Bacteroides_xylanisolvens	42.6807897503797	29.7555810449455	43.74683121134	42.2450648280695	84.7730998439955	87.9127810010811
154	K00067	Coprococcus_catus	5.60769500369952	8.37564503487354	1.63234444818433	3.62100555669167	3.30284804586995	12.4952176042146
155	K00067	Faecalibacterium_prausnitzii	368.861715798902	438.839717485085	1155.53663486969	847.142871429818	626.623670924772	705.533536866545
156	K00067	Roseburia_intestinalis	32.0884769656139	22.2615828558481	21.87341560567	10.1733013259433	11.9269512767526	13.3877331473728
157	K00067	Subdoligranulum_variabile	27.4153977958643	17.8533486269673	33.7895300774156	69.3163920852405	68.0753680565418	110.671927351615
158	K00068	Anaerobutyricum_soehngenii	3.42692472448304	1.98370540299636	0.489703334455298	0.689715344131747	4.40379739449327	2.23128885789546
159	K00074	Agathobacter_rectalis	1651.77771720083	1703.34170603955	1111.13686587907	81.3864106075461	89.3603887965926	213.16246222428
160	K00074	Anaerobutyricum_soehngenii	424.315588613264	767.914402671037	41.135080094245	262.609117278163	195.051526264431	795.826359316048
161	K00074	Coprococcus_catus	240.196269325129	194.1827177822	39.992438980516	820.761259516779	612.678312508876	1328.2118808099
162	K00074	Faecalibacterium_prausnitzii	1922.50477043499	2296.02879811257	4815.25288769895	3544.10229582098	3178.44076947552	3245.18651492316
163	K00074	Lachnospiraceae_bacterium	487.869465321858	334.584977972054	215.306232715513	622.985384587	401.296037573199	236.962876708498
164	K00074	Roseburia_intestinalis	15.2653919545154	16.9717017811911	39.3395012012423	6.37986693321866	12.2939343929604	24.5441774368501
165	K00074	Subdoligranulum_variabile	117.138517855057	113.732443105125	495.253305579125	519.183225295172	470.655846536468	605.274290851775
166	K00075	Agathobacter_rectalis	186.923166789984	164.647548448698	153.277143684508	45.8660703847612	68.4423511727496	105.763091864245
167	K00075	Anaerobutyricum_soehngenii	23.0538572374314	30.8576396021657	7.34555001682947	17.0704547672607	12.844409067272	25.8829507515873
168	K00075	Bacteroides_ovatus	8.10000389423264	3.52658738310465	13.0587555854746	15.0013087348655	10.6425103700254	17.8503108631637
169	K00075	Bacteroides_xylanisolvens	20.5615483468982	20.7187008757398	28.0763245087704	24.3124658806441	46.790347316491	54.8897059042283
170	K00075	Coprococcus_catus	2.80384750184976	4.40823422888081	0.489703334455298	1.8967171963623	2.01840713914275	12.0489598326355
171	K00075	Eubacterium_siraeum	57.0115658709451	50.6946936321293	11.9161144717456	47.9352164171564	76.5159797293206	25.1391877989555
172	K00075	Faecalibacterium_prausnitzii	50.7807936446123	35.9271089653786	83.4128013022191	81.2139817715132	99.0854413760986	82.4089351516057
173	K00075	Lachnospiraceae_bacterium	5.60769500369952	4.40823422888081	8.65142557537693	33.4511941903897	30.4595986452451	23.2054041221128
174	K00075	Roseburia_intestinalis	40.1884808598466	21.3799360100719	13.0587555854746	8.10415529354802	11.1929850443371	5.3550932589491
175	K00075	Subdoligranulum_variabile	15.2653919545154	11.4614089950901	21.5469467160331	22.4157486842818	33.5789551330112	52.9559222273856
176	K00077	Anaerobutyricum_soehngenii	0.62307722263328	2.64494053732849	0.326468889636865	2.24157486842818	4.58728895259716	5.50384584947547
177	K00077	Bacteroides_ovatus	30.5307839090307	26.8902287961729	57.7849934657252	32.761478846258	56.1484167797892	54.5922007231756
178	K00077	Bacteroides_xylanisolvens	4.98461778106624	6.61235134332122	12.7322866958378	5.1728650809881	8.62410323088266	4.90883548737001
179	K00077	Coprococcus_catus	23.0538572374314	18.5145837612994	16.8131478162986	33.1063365183238	41.6525836895822	34.5106010021165
180	K00077	Faecalibacterium_prausnitzii	66.669262821761	57.5274566868946	115.080283596995	122.769331255451	173.949997082484	115.580762838985
181	K00087	Coprococcus_catus	12.4615444526656	20.7187008757398	3.75439223082395	36.3824844029496	37.2487862950889	125.547186404251
182	K00087	Lachnospiraceae_bacterium	160.753923439386	112.189561125017	47.8276923318008	139.15007067858	121.287919906669	110.671927351615
183	K00088	Agathobacter_rectalis	263.250126562561	203.880833085738	144.462483664313	64.4883846763183	124.957751068747	129.712258938989
184	K00088	Anaerobutyricum_soehngenii	55.7654114256786	68.7684539705407	8.16172224092163	33.2787653543568	29.3586492966218	101.746771920033
185	K00088	Bacteroides_ovatus	159.819307605436	215.783065503716	280.763245087704	66.2126730366477	63.4880791039447	62.0298302494938
186	K00088	Bacteroides_xylanisolvens	187.546244012617	280.36369695682	236.526710541909	21.72603334015	29.9091239709335	32.1305595536946
187	K00088	Coprococcus_catus	56.0769500369952	33.5025801394942	5.54997112382671	23.7951793725453	24.5878687859208	143.546249857941
188	K00088	Eubacterium_siraeum	218.700105144281	201.676715971297	67.0893568203758	90.8699965893576	112.663816675786	85.6814921431857
189	K00088	Faecalibacterium_prausnitzii	148.292378986721	135.332790826641	441.54917323386	628.503107340054	668.276254614354	449.232823389619
190	K00088	Lachnospiraceae_bacterium	49.5346391993458	31.5188747364978	48.4806301110745	104.319445799927	86.0575407507227	58.013510305282
191	K00088	Roseburia_intestinalis	34.580785856147	32.1801098708299	44.889472325069	18.6223142915572	36.8818031788811	23.3541567126392
192	K00088	Subdoligranulum_variabile	45.4846372522294	24.6861116817325	24.8116356124018	93.1115714577858	72.662657009139	90.1440698589766
193	K00091	Faecalibacterium_prausnitzii	36.7615561353635	24.0248765474004	14.8543344784774	33.9684806984885	68.2588596146457	43.1382512526456
194	K00096	Agathobacter_rectalis	131.469293975622	89.9279782691685	98.9200735599702	45.6936415487282	98.7184582598908	108.291885903193
195	K00096	Anaerobutyricum_soehngenii	91.5923517270922	49.3722233634651	3.26468889636865	50.0043624495516	50.2766869204648	72.1450064052866
196	K00096	Roseburia_intestinalis	30.8423225203474	29.9759927563895	13.221990030293	7.0695822773504	10.4590188119215	3.12380440105364
197	K00097	Bacteroides_ovatus	53.2731025351455	50.9151053435734	126.996398068741	37.5894862551802	50.4601784785687	48.4933445115947
198	K00097	Bacteroides_xylanisolvens	18.6923166789984	33.2821684280501	61.0496823620938	7.24201111338334	14.6793246483109	20.6766100831646
199	K00099	Agathobacter_rectalis	142.373145371705	127.838792637544	125.690522510193	38.9689169434437	74.8645557063856	87.466523229502
200	K00099	Anaerobutyricum_soehngenii	9.3461583394992	14.5471729553067	1.63234444818433	1.72428836032937	4.40379739449327	9.37141320316093
201	K00099	Bacteroides_ovatus	18.3807780676818	13.0042909751984	29.5454345121363	25.1746100608088	34.4964129235306	31.9818069631683
202	K00099	Bacteroides_xylanisolvens	8.72308111686592	9.03688016920566	20.8940089367594	9.31115714577858	20.5510545076353	20.825362673691
203	K00099	Coprococcus_catus	18.6923166789984	18.0737603384113	5.54997112382671	7.41443994941628	4.40379739449327	32.279312144221
204	K00099	Eubacterium_siraeum	57.9461817048951	54.221281015234	11.4264111372903	39.8310611236084	61.286180406698	22.0153833979019
205	K00099	Faecalibacterium_prausnitzii	132.715448420889	120.124382737002	349.484946356264	219.501908269928	164.77541917729	164.966622893738
206	K00099	Lachnospiraceae_bacterium	5.91923361501616	5.28988107465697	7.34555001682947	26.2091830770064	25.6888181345441	21.8666308073755
207	K00099	Roseburia_intestinalis	15.576930565832	16.090054935415	5.71320556864514	1.8967171963623	3.11935648776607	1.04126813368455
208	K00099	Subdoligranulum_variabile	42.9923283616963	28.8739341991693	73.1290312786578	50.1767912855846	52.1116025015037	79.7313885221311
209	K00104	Anaerobutyricum_soehngenii	1369.83527395927	2175.02276852979	2.61175111709492	58.4533754151655	15.5967824388303	211.52618372849
210	K00104	Coprococcus_catus	1065.46205070291	888.479608830928	115.56998693145	861.282035984519	666.074355917107	2185.32430742281
211	K00111	Agathobacter_rectalis	146.734685930137	125.193852100215	167.968243718167	66.2126730366477	141.838974414304	159.016519272683
